Ramka 1 - Harmoniczne uzywane:
9.0  |  75.81531423825146
21.0  |  116.80355261544872
54.0  |  168.68946556978966
92.0  |  140.02316126182225
118.0  |  179.46990454127297
121.0  |  150.35934338097397
134.0  |  154.2817713280308
145.0  |  217.30090632038022
172.0  |  45.44403630796401
186.0  |  169.8292802250057
226.0  |  167.66021725928212
236.0  |  192.6314183717357
246.0  |  149.21918299736876
248.0  |  171.70449808366203
254.0  |  137.21313409888847
258.0  |  137.2131340988885
264.0  |  171.704498083662
266.0  |  149.21918299736876
276.0  |  192.6314183717357
286.0  |  167.66021725928215
326.0  |  169.82928022500573
340.0  |  45.44403630796402
367.0  |  217.30090632038025
378.0  |  154.2817713280308
391.0  |  150.35934338097397
394.0  |  179.46990454127297
420.0  |  140.02316126182222
458.0  |  168.68946556978966
491.0  |  116.80355261544872
503.0  |  75.81531423825147

Ramka 2 - Harmoniczne uzywane:
11.0  |  89.49019191517199
29.0  |  183.40956451991264
39.0  |  69.65796902635984
41.0  |  77.65626006329467
82.0  |  152.66109946757797
83.0  |  173.81868323918695
88.0  |  193.88071940738723
89.0  |  125.39848886609184
92.0  |  207.17256944094356
118.0  |  209.09589101686805
179.0  |  41.37288945583076
182.0  |  172.98677294721844
189.0  |  239.41732790073834
199.0  |  214.7229786542689
219.0  |  210.56746507110324
230.0  |  151.76738865923645
236.0  |  189.6578734087926
252.0  |  195.22920579660365
260.0  |  195.22920579660365
276.0  |  189.65787340879257
282.0  |  151.76738865923645
293.0  |  210.56746507110324
313.0  |  214.7229786542689
323.0  |  239.41732790073837
330.0  |  172.98677294721844
333.0  |  41.37288945583075
394.0  |  209.09589101686808
420.0  |  207.17256944094356
423.0  |  125.39848886609184
424.0  |  193.8807194073872
429.0  |  173.81868323918695
430.0  |  152.66109946757797
471.0  |  77.65626006329465
473.0  |  69.65796902635984
483.0  |  183.40956451991264
501.0  |  89.49019191517199

Ramka 3 - Harmoniczne uzywane:
3.0  |  82.23847627589655
31.0  |  96.75434909124269
34.0  |  220.60068559844922
55.0  |  127.53836789418683
59.0  |  157.8540925413839
62.0  |  84.81835316863274
90.0  |  89.6912642771152
99.0  |  265.13422064444336
104.0  |  91.04488129669429
120.0  |  71.22227042480756
128.0  |  159.07047389933155
137.0  |  196.37787271192786
147.0  |  136.3704449789866
162.0  |  20.97839634728679
163.0  |  192.00029687641373
175.0  |  101.79237661672848
182.0  |  172.57693021485176
187.0  |  194.6576834216522
215.0  |  154.0924009608948
250.0  |  212.78169659145897
254.0  |  110.10608287458328
258.0  |  110.10608287458328
262.0  |  212.781696591459
297.0  |  154.0924009608948
325.0  |  194.65768342165217
330.0  |  172.57693021485173
337.0  |  101.79237661672849
349.0  |  192.00029687641373
350.0  |  20.97839634728681
365.0  |  136.37044497898663
375.0  |  196.37787271192786
384.0  |  159.07047389933155
392.0  |  71.22227042480756
408.0  |  91.04488129669429
413.0  |  265.1342206444433
422.0  |  89.6912642771152
450.0  |  84.81835316863275
453.0  |  157.85409254138386
457.0  |  127.53836789418683
478.0  |  220.60068559844925
481.0  |  96.75434909124269
509.0  |  82.23847627589655

Ramka 4 - Harmoniczne uzywane:
4.0  |  204.26111723677533
15.0  |  130.78558313519392
21.0  |  99.9450743335965
30.0  |  199.04179585039424
54.0  |  48.69789808497313
61.0  |  191.17003000810075
92.0  |  118.92530775174139
95.0  |  158.62394489841282
103.0  |  165.93505632480387
104.0  |  98.42603619084193
125.0  |  216.48899808443176
128.0  |  103.20217445231991
131.0  |  177.1332321481499
140.0  |  161.3993940749488
141.0  |  249.82472201622718
162.0  |  236.47864283841076
163.0  |  191.97914650442885
190.0  |  206.2077003734744
191.0  |  199.2072928155863
197.0  |  196.9973737955705
239.0  |  113.34744018619524
241.0  |  163.76451929091832
242.0  |  211.37874403856134
255.0  |  200.4022151044968
257.0  |  200.4022151044968
270.0  |  211.37874403856134
271.0  |  163.76451929091832
273.0  |  113.34744018619527
315.0  |  196.99737379557047
321.0  |  199.20729281558627
322.0  |  206.2077003734744
349.0  |  191.97914650442885
350.0  |  236.4786428384108
371.0  |  249.82472201622718
372.0  |  161.39939407494882
381.0  |  177.13323214814992
384.0  |  103.20217445231991
387.0  |  216.48899808443176
408.0  |  98.42603619084191
409.0  |  165.93505632480387
417.0  |  158.6239448984128
420.0  |  118.92530775174137
451.0  |  191.1700300081007
458.0  |  48.697898084973126
482.0  |  199.04179585039424
491.0  |  99.9450743335965
497.0  |  130.78558313519392
508.0  |  204.26111723677533

Ramka 5 - Harmoniczne uzywane:
2.0  |  244.57366999517592
15.0  |  110.98983436240403
29.0  |  204.01783351547556
36.0  |  173.93797565816692
39.0  |  200.36207174155575
40.0  |  238.8561207520926
53.0  |  86.74680670833094
54.0  |  98.25541914975868
56.0  |  172.53119784266678
64.0  |  260.80878708432726
94.0  |  212.9064668206728
96.0  |  214.77081606890025
103.0  |  154.53883359829595
128.0  |  92.08799914246732
136.0  |  220.12514925610105
143.0  |  129.72331074826198
146.0  |  175.4761141464623
177.0  |  55.57658625503032
190.0  |  82.5365145006871
216.0  |  70.41884873855352
217.0  |  228.12055405443581
295.0  |  228.12055405443581
296.0  |  70.41884873855356
322.0  |  82.53651450068712
335.0  |  55.576586255030335
366.0  |  175.4761141464623
369.0  |  129.72331074826198
376.0  |  220.12514925610105
384.0  |  92.08799914246732
409.0  |  154.53883359829595
416.0  |  214.77081606890025
418.0  |  212.9064668206728
448.0  |  260.80878708432726
456.0  |  172.53119784266678
458.0  |  98.25541914975868
459.0  |  86.74680670833095
